word;transport;family member;profession/job;religion;furniture;body ;space;NE;document;emotion;settlement;plant;measurement unit;location;organization;action;food;math;weapon;human;expert;employee;equipment;education;asset;feature;communication;art;nationality;entity;building;medicine;group of people;military;state/condition;vessel/container;substance/material;occupation;part of the whole;programme;symbol;position;drink;system;item;season;result/end product;animal;stationery;path/itinerary;text;water body ;clothes;barrier;structure;time;whole;accident;natural event;information;losses;form/regime;gender;animate;nom_sg;gen_sg;dat_sg;acc_sg;inst_sg;prep_sg;nom_pl;gen_pl;dat_pl;acc_pl;inst_pl;prep_pl
выдра;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;animate;выдра;выдры;выдре;выдру;выдрой;выдре;выдры;выдр;выдрам;выдр;выдрами;выдрах
выпь;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;animate;выпь;выпи;выпи;выпь;выпью;выпи;выпи;выпей;выпям;выпей;выпями;выпях
выставка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;выставка;выставки;выставке;выставку;выставкой;выставке;выставки;выставок;выставкам;выставки;выставками;выставках
выступление;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;выступление;выступления;выступлению;выступление;выступлением;выступлении;выступления;выступлений;выступлениям;выступления;выступлениями;выступлениях
выходной;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;выходной;выходного;выходному;выходного;выходным;выходном;выходные;выходных;выходным;выходных;выходными;выходных
газ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;газ;газа;газу;газ;газом;газе;газы;газов;газам;газы;газами;газах
газета;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;газета;газеты;газете;газету;газетой;газете;газеты;газет;газетам;газеты;газетами;газетах
гарантия;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;гарантия;гарантии;гарантии;гарантию;гарантией;гарантии;гарантии;гарантий;гарантиям;гарантии;гарантиями;гарантиях
гармония;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;гармония;гармонии;гармонии;гармонию;гармонией;гармонии;гармонии;гармоний;гармониям;гармонии;гармониями;гармониях
гвоздика;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;гвоздик;гвоздика;гвоздику;гвоздик;гвоздиком;гвоздике;гвоздики;гвоздиков;гвоздикам;гвоздики;гвоздиками;гвоздиках
гель;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;гель;геля;гелю;гель;гелем;геле;гели;гелей;гелям;гели;гелями;гелях
генератор;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;генератор;генератора;генератору;генератор;генератором;генераторе;генераторы;генераторов;генераторам;генераторы;генераторами;генераторах
георгин;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;георгин;георгина;георгину;георгин;георгином;георгине;георгины;георгинов;георгинам;георгины;георгинами;георгинах
гербера;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;гербера;герьеры;гербере;герберу;герберой;гербере;гербере;гербер;герберам;герберы;герберами;герберах
герой;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;герой;героя;герою;героя;героем;герое;герои;героев;героям;героев;героями;героях
гладиолус;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;гладиолус;гладиолуса;гладиолусу;гладиолус;гладиолусом;гладиолусе;гладиолусы;гладиолусов;гладиолусам;гладиолусы;гладиолусами;гладиолусах
глина;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;глина;глины;глине;глину;глиной;глине;глины;глин;глинам;глины;глинами;глинах
говядина;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;говядина;говядины;говядине;говядину;говядиной;говядине;говядины;говядин;говядинам;говядины;говядинами;говядинах
год;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;год;года;году;год;годом;годе;годы;годов;годам;годы;годами;годах
голова;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;голова;головы;голове;голову;головой;голове;головы;голов;головам;головы;головами;головах
головка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;головка;головки;головке;головку;головкой;головке;головки;головок;головкам;головки;головками;головках
голос;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;голос;голоса;голосу;голос;голосом;голосе;голоса;голосов;голосам;голоса;голосами;голосах
голосование;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;голосование;голосования;голосованию;голосование;голосованием;голосовании;голосования;голосований;голосованиям;голосования;голосованиями;голосованиях
гормон;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;гормон;гормона;гормону;гормон;гормоном;гормоне;гормоны;гормонов;гормонам;гормоны;гормонами;гормонах
горностай;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;горностай;горностая;горностаю;горностая;горностаем;горностае;горностаи;горностаев;горностаям;горностаев;горностаями;горностаях
горожанин;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;горожанин;горожанина;горожанину;горожанина;горожанином;горожанине;горожане;горожан;горожанам;горожан;горожанами;горожанах
господин;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;господин;господина;господину;господина;господином;господине;господа;господ;господам;господ;господами;господах
гостиница;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;гостиница;гостиницы;гостинице;гостиницу;гостиницей;гостинице;гостиницы;гостиниц;гостиницам;гостиницы;гостиницами;гостиницах
гражданин;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;гражданин;гражданина;гражданину;гражданина;гражданином;гражданине;граждане;граждан;гражданам;граждан;гражданами;гражданах
грамм;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;граммы;грамм;граммам;граммы;граммами;граммах;граммы;грамм;граммам;граммы;граммами;граммах
граница;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;граница;границы;границе;границу;границей;границе;границы;границ;границам;границы;границами;границах
график;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;график;графика;графику;график;графиком;графике;графики;графиков;графикам;графики;графиками;графиках
гречка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;гречка;гречки;гречке;гречку;гречкой;гречке;гречки;гречек;гречкам;гречки;гречками;гречках
грузовик;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;грузовик;грузовика;грузовику;грузовик;грузовиком;грузовике;грузовики;грузовиков;грузовикам;грузовики;грузовиками;грузовиках
грунт;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;грунт;грунта;грунту;грунт;грунтом;грунте;грунты;грунтов;грунтам;грунты;грунтами;грунтах
группа;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;группа;группы;группе;группу;группой;группе;группы;групп;группам;группы;группами;группах
гуляш;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;гуляш;гуляша;гуляшу;гуляш;гуляшом;гуляше;гуляши;гуляшей;гуляшам;гуляши;гуляшами;гуляшах
давление;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;давление;давления;давлению;давление;давлением;давлении;давления;давлений;давлениям;давления;давлениями;давлениях
дар;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;дар;дара;дару;дар;даром;даре;дары;даров;дарам;дары;дарами;дарах
дата;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;дата;даты;дате;дату;датой;дате;даты;дат;датам;даты;датами;датах
датчик;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;датчик;датчика;датчику;датчик;датчиком;датчике;датчики;датчиков;датчикам;датчики;датчиками;датчиках
дверь;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;дверь;двери;двери;дверь;дверью;двери;двери;дверей;дверям;двери;дверями;дверях
двигатель;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;двигатель;двигателя;двигателю;двигатель;двигателем;двигателе;двигатели;двигателей;двигателям;двигатели;двигателями;двигателях
девушка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;animate;девушка;девушки;девушке;девушку;девушкой;девушке;девушки;девушек;девушкам;девушек;девушками;девушках
действие;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;действие;действия;действию;действие;действием;действии;действия;действий;действиям;действия;действиями;действиях
декларация;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;декларация;декларации;декларации;декларацию;декларацией;декларации;декларации;деклараций;декларациям;декларации;декларациями;декларациях
делегация;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;делегация;делегации;делегации;делегацию;делегацией;делегации;делегации;делегаций;делегациям;делегации;делегациями;делегациях
демократия;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;f;inanimate;демократия;демократии;демократии;демократию;демократией;демократии;демократии;демократий;демократиям;демократии;демократиями;демократиях
демонстрация;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;демонстрация;демонстрации;демонстрации;демонстрацию;демонстрацией;демонстрации;демонстрации;демонстраций;демонстрациям;демонстрации;демонстрациями;демонстрациях
департамент;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;департамент;департамента;департаменту;департамент;департаментом;департаменте;департаменты;департаментов;департаментам;департаменты;департаментами;департаментах
депутат;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;депутат;депутата;депутату;депутата;депутатом;депутате;депутаты;депутатов;депутатам;депутатов;депутатами;депутатах
дерево;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;дерево;дерева;дереву;дерево;деревом;дереве;деревья;деревьев;деревьям;деревья;деревьями;деревьях
десяток;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;десятки;десяток;десяткам;десятки;десятками;десятках;десятки;десяток;десяткам;десятки;десятками;десятках
дефект;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;дефект;дефекта;дефекту;дефект;дефектом;дефекте;дефекты;дефектов;дефектам;дефекты;дефектами;дефектах
дефицит;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;дефицит;дефицита;дефициту;дефицит;дефицитом;дефиците;дефициты;дефицитов;дефицитам;дефициты;дефицитами;дефицитах
деформация;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;деформация;деформации;деформации;деформацию;деформацией;деформации;деформации;деформаций;деформациям;деформации;деформациями;деформациях
